mean_x_device_one,mean_y_device_one,mean_z_device_one,var_x_device_one,var_y_device_one,var_z_device_one,cor_xy_device_one,cor_yz_device_one,cor_zx_device_one,mean_x_device_two,mean_y_device_two,mean_z_device_two,var_x_device_two,var_y_device_two,var_z_device_two,cor_xy_device_two,cor_yz_device_two,cor_zx_device_two,mean_x_device_three,mean_y_device_three,mean_z_device_three,var_x_device_three,var_y_device_three,var_z_device_three,cor_xy_device_three,cor_yz_device_three,cor_zx_device_three,mean_x_device_four,mean_y_device_four,mean_z_device_four,var_x_device_four,var_y_device_four,var_z_device_four,cor_xy_device_four,cor_yz_device_four,cor_zx_device_four,activity,segment_number,first_timestamp,last_timestamp
-0.15937958787751674,-0.8303992764261745,0.5729996854026845,0.0031826344031607476,0.001070548458330818,8.382580227666857E-5,-0.2163356137240828,0.11042286518952842,-0.001567531685345613,-0.21217447916666657,0.427734375,0.872392578125,0.001282212460453028,9.633386414186611E-4,5.786293884583542E-4,0.5887069692185903,0.056895533571777554,0.0838364255761163,-0.8809733072916666,-0.46638997395833326,-0.17091471354166668,7.899833496331907E-4,0.0014274269176300293,5.152047411388112E-5,-0.3549073570471477,0.47261259345578843,-0.25737910668568437,0.10513020833333334,0.9239518229166667,0.20185872395833332,2.707795448260695E-4,5.121428405693675E-4,0.0012115063768299641,0.013988066831318096,0.21188421237272623,-0.08611441214310436,1.0,1,1414075152033,1414075157032
-0.20434078754194632,-0.79289337772651,0.5819689859479866,5.595888511890969E-4,3.5617482612903906E-6,2.8635551330747153E-6,0.01435861349472946,0.08794288678435488,0.014947741074271553,-0.2548238255033557,0.42034133808724833,0.8773922504194631,1.9719837571371407E-4,0.0010595001199325028,2.7310967033220197E-4,-0.05752519495543201,-0.26193095605205813,-0.3663756081795056,-0.8641398385067114,-0.5169587615352349,-0.16512426593959734,8.418185965256787E-6,8.375999782216498E-5,1.204254058671694E-4,0.08188650592921863,-0.285875619816223,-0.37070988926134474,0.1826303398569024,0.9323607165404041,0.178102640993266,0.0011067582018566974,7.422148058592152E-4,6.750653379986878E-4,-0.022206759499772574,-0.09120900835846314,-0.08887119934334749,-2.0,2,1414075187097,1414075192096
-0.09646995595637563,-0.716521602348993,0.6796973311661078,0.059075654973995174,0.08903027647560346,0.06631947196227897,-0.4018029042661715,0.7037193355841995,-0.5868519088029489,-0.5525299781976737,0.2959081706810633,0.6015235672757469,0.12260652482971666,0.03307436297766263,0.08981708374530369,0.6425534339887207,0.6498796640651867,0.8570467629607429,-0.9009981187290969,-0.48974772679765843,-0.07575054870401352,0.015309488355119378,0.023293631986208038,0.013713572151650049,-0.5136740474066487,0.4164441998939406,-0.40020586068788955,-0.02688012941919184,0.943799978956229,0.10644202441077423,0.014752008014775825,0.009404709345867644,0.06240537681010284,0.029578895912113306,-0.3496881660444488,0.3229397933331385,2.0,3,1414075212097,1414075217096
-0.19654396186440676,-0.5868213718220339,0.8133838718220339,0.020171032152029648,0.059532961366526534,0.028780617170180982,-0.1678533019257857,0.6825331512157262,-0.3978636276120555,-0.9119698660714284,0.13919669430272122,0.3349609375,0.022030963832607837,0.024359234651804368,0.029842240004816153,0.4980639646235854,0.48695732296744243,0.5840551343415791,-0.9126075538429055,-0.4704160948057433,0.010128536739864824,0.010239979273891739,0.015322428005199283,0.012663518361306988,-0.5234249844294049,0.07735068212492653,-0.15076955244783377,-0.10004340277777785,0.9504221906565656,0.10236808186026906,0.004436342565862983,0.007943839542598226,0.04915701020609006,0.25441835859001194,-0.23622323655293506,-0.0196638338581692,2.0,3,1414075214597,1414075219596
-0.1981797138047139,-0.556841198442761,0.8260469276094277,0.004932093570399231,0.0010768866905665772,9.064775481325149E-4,-0.03506062257183296,-0.5130780692635514,0.4459189656785797,-0.9912797556627517,0.07189859479865773,0.19950385381711389,0.0012153070627534523,0.0041609224840937035,0.011456786906024474,0.21500445477875696,-0.27704826449543857,0.13770227522269787,-0.8922789088804713,-0.4850194654882153,-0.049923058712121306,0.0035098472731987128,0.014825939014791324,0.003807491986698838,-0.8157840369830694,0.005329083711821304,0.23588168139670185,-0.06291618603187918,0.973118314807047,0.18437041212248326,0.0012445253180780832,0.0019142211414263286,0.0023217137443427493,-0.01173115658416458,0.04491754311753978,0.14201114968802872,0.0,4,1414075258409,1414075263408
-0.2590397135416666,-0.9255403645833328,0.6747395833333337,0.6296078839403064,1.4817415567438486,0.4363875968533349,-0.3729587479045303,0.3719956406729304,-0.2441914845721957,-1.0675455729166665,0.231552734375,0.10240885416666658,0.21922506270732925,0.14128994182599428,0.34223567575648195,-0.32915712704027855,0.5885840961884509,-0.17307125257005998,-0.8919140625,-0.4002408854166667,-0.3203092447916667,0.33357859863485395,0.14266070537078074,0.3413959777368484,-0.12263809486944681,0.46738871471815924,-0.5559457461954028,-0.053207859848484876,0.9719525989057238,-0.14047703598484867,0.01413217164960481,0.03914240181353868,0.02317989897669386,0.24480545022066438,-0.30124172265022425,0.13905937751699585,-2.0,5,1414075293803,1414075298802
-0.26838642842060795,-0.8990181587837839,0.6736235747466217,0.7708130342284315,1.6088255133914988,0.4930129714368186,-0.2936402012018058,0.4273528542010364,-0.20384001478564262,-1.0599758617109634,0.2381157859219268,0.10981623754152833,0.18452410726452195,0.151592910635643,0.3278669311253072,-0.4188769003829589,0.6092459832069342,-0.27360446953942963,-0.9006835937499998,-0.3997912176724137,-0.31415678879310344,0.35974898849804116,0.14293771877363912,0.3286745054797787,-0.013073905678851678,0.4335986293404499,-0.515055558828704,-0.030592315051020443,0.9884373671343537,-0.13387210352891152,0.012427211712850977,0.048478271322916176,0.024620742518420648,0.24774879086586316,-0.34102243302346147,1.4752947892697165E-4,-2.0,5,1414075296303,1414075301302
-0.19099055109797303,-0.6917592641469593,0.7412670238597973,0.2744990991006133,0.9730426022834961,0.31306875204199003,-0.35806152760072296,0.2743040122804519,-0.40830972762101253,-1.0078908862876255,0.2307496341973245,0.18879337374581928,0.1666584529287177,0.08519536621367073,0.1844574446062835,-0.24081338123450993,0.6287398621127038,-0.38060789699731845,-0.8874274926839464,-0.4121126410953177,-0.23149103783444788,0.2671924101800905,0.10572824221059143,0.18229675083186514,0.051492409519590235,0.520053628115461,-0.5453358113101898,-0.0465922243265993,0.9169034090909093,-0.25335713909932633,0.015252799915761879,0.04845257883282785,0.027482203849725138,-0.1316424130626362,0.1082380518490133,-0.37099719904624934,0.0,6,1414075321303,1414075326302
-0.2707082988410598,-0.74964106477649,0.759290278352649,0.197932630746541,0.30784189408637147,0.17837116788635976,0.11794885654533915,0.2618831800990712,0.15269794486062405,-0.9683850220959594,0.28508720012626254,0.25463291771885516,0.0814899802696109,0.07416372529607052,0.10743710334941681,-0.007415146885282922,0.3419962951475359,0.22533835369712776,-0.9756424053996597,-0.3522434364370749,-0.1813018176020409,0.1030905532088517,0.06279845142632418,0.1168517695750633,-0.26366259256841434,0.3330179951947776,-0.4482433497458262,0.060537109375000155,0.7650520833333331,-0.4268522135416661,0.031171074583378894,0.08913970470960056,0.14775544168691299,-0.706765445619626,0.8004752913124613,-0.7330519744056864,0.0,6,1414075323803,1414075328802
-0.2522775534815437,-0.6552242816694629,0.7801358011744967,0.03687690359410453,0.19813755383785797,0.09788687889194458,-0.0729264493467696,0.5654962579187378,0.2281362066167495,-1.0017584613787376,0.09505424626245837,0.12420187915282396,0.01951147727924064,0.03640296017212722,0.07304231945726428,0.18523526899275733,0.44189860141662696,0.3035012932044484,-0.9274722105704698,-0.4219667575503355,-0.10670419987416108,0.02442156513448495,0.04342829055377536,0.07228730602151048,-0.3654887967006537,0.5315802095456952,-0.4958103003924729,-0.08776937395134227,0.968776216442953,0.15740352348993303,0.0059193389778274255,0.005295145905731984,0.0087929292632758,-0.11693851853190677,-0.07855069460796127,-0.06048298113337698,-2.0,7,1414075359127,1414075364126
